calendarPriorityThreshold,specialRuleThreshold,suspensionThreshold,seedCount,runsPerSeed,simulatedBills,committeeAdvanceRate,floorConsiderationRate,advanceToFloorRate,enactmentRate,specialRuleOnlyRouteShare,suspensionOnlyRouteShare,mixedSpecialRuleAndSuspensionRouteShare,otherFloorRouteShare,restrictiveSpecialRuleShare,closedRuleRate,openRuleRate,calendarCapacityDenialRate,floorConsiderationRateError,specialRuleOnlyRouteShareError,suspensionOnlyRouteShareError,mixedSpecialRuleAndSuspensionRouteShareError,otherFloorRouteShareError,floorConsiderationRateStandardizedError,specialRuleOnlyRouteShareStandardizedError,suspensionOnlyRouteShareStandardizedError,mixedSpecialRuleAndSuspensionRouteShareStandardizedError,otherFloorRouteShareStandardizedError,selectionLoss,maximumAbsoluteStandardizedError,selected
0.620000000000,0.375000000000,0.675000000000,20,12,14400,0.109444444444,0.090763888889,0.829314720812,0.034305555556,0.019127773527,0.241775057383,0.739097169090,0.000000000000,1.000000000000,0.060902777778,0.048541666667,0.018680555556,0.010853388649,-0.084205559806,-0.590224942617,0.713763835757,-0.039333333333,0.723559243259,-2.105138995146,-11.804498852334,35.688191787826,-1.311111111100,1419.667386752426,35.688191787826,0
0.620000000000,0.375000000000,0.700000000000,20,12,14400,0.107500000000,0.089444444444,0.832041343669,0.033680555556,0.065217391304,0.231366459627,0.703416149068,0.000000000000,1.000000000000,0.059861111111,0.047638888889,0.018055555556,0.009533944204,-0.038115942029,-0.600633540373,0.678082815735,-0.039333333333,0.635596280296,-0.952898550716,-12.012670807453,33.904140786766,-1.311111111100,1296.826033042239,33.904140786766,0
0.620000000000,0.375000000000,0.725000000000,20,12,14400,0.105416666667,0.087777777778,0.832674571805,0.034166666667,0.151107594937,0.243670886076,0.604430379747,0.000791139241,1.000000000000,0.058888888889,0.046527777778,0.017638888889,0.007867277538,0.047774261604,-0.588329113924,0.579097046414,-0.038542194092,0.524485169185,1.194356540093,-11.766582278481,28.954852320692,-1.284739803083,980.188060028516,28.954852320692,0
0.620000000000,0.375000000000,0.750000000000,20,12,14400,0.107916666667,0.090208333333,0.835907335907,0.034930555556,0.276366435720,0.228637413395,0.477290223249,0.017705927637,1.000000000000,0.059652777778,0.048263888889,0.017708333333,0.010297833093,0.173033102387,-0.603362586605,0.451956889916,-0.021627405696,0.686522206222,4.325827559670,-12.067251732102,22.597844495783,-0.720913523212,675.984953345065,22.597844495783,0
0.620000000000,0.400000000000,0.350000000000,20,12,14400,0.106666666667,0.088819444444,0.832682291667,0.034791666667,0.000000000000,0.381548084441,0.618451915559,0.000000000000,1.000000000000,0.058402777778,0.048263888889,0.017847222222,0.008908944204,-0.103333333333,-0.450451915559,0.593118582226,-0.039333333333,0.593929613630,-2.583333333325,-9.009038311181,29.655929111301,-1.311111111100,969.382278589521,29.655929111301,0
0.620000000000,0.400000000000,0.375000000000,20,12,14400,0.105972222222,0.088125000000,0.831585845347,0.031597222222,0.000000000000,0.372734436564,0.627265563436,0.000000000000,1.000000000000,0.058958333333,0.047013888889,0.017847222222,0.008214499760,-0.103333333333,-0.459265563436,0.601932230103,-0.039333333333,0.547633317333,-2.583333333325,-9.185311268716,30.096611505139,-1.311111111100,998.868492901420,30.096611505139,0
0.620000000000,0.400000000000,0.400000000000,20,12,14400,0.107916666667,0.088958333333,0.824324324324,0.034861111111,0.000000000000,0.383294301327,0.616705698673,0.000000000000,1.000000000000,0.060486111111,0.047430555556,0.018958333333,0.009047833093,-0.103333333333,-0.448705698673,0.591372365340,-0.039333333333,0.603188872889,-2.583333333325,-8.974113973458,29.568618266996,-1.311111111100,963.594368101016,29.568618266996,0
0.620000000000,0.400000000000,0.425000000000,20,12,14400,0.106319444444,0.089236111111,0.839320705421,0.034583333333,0.000000000000,0.383657587549,0.616342412451,0.000000000000,1.000000000000,0.058055555556,0.048263888889,0.017083333333,0.009325610871,-0.103333333333,-0.448342412451,0.591009079118,-0.039333333333,0.621707391407,-2.583333333325,-8.966848249027,29.550453955918,-1.311111111100,962.412840059163,29.550453955918,0
0.620000000000,0.400000000000,0.450000000000,20,12,14400,0.106250000000,0.088750000000,0.835294117647,0.032291666667,0.000000000000,0.377151799687,0.622848200313,0.000000000000,1.000000000000,0.059097222222,0.047152777778,0.017500000000,0.008839499760,-0.103333333333,-0.454848200313,0.597514866980,-0.039333333333,0.589299984000,-2.583333333325,-9.096964006260,29.875743349000,-1.311111111100,984.054692714335,29.875743349000,0
0.620000000000,0.400000000000,0.475000000000,20,12,14400,0.106527777778,0.088680555556,0.832464146023,0.033680555556,0.000000000000,0.373531714957,0.626468285043,0.000000000000,1.000000000000,0.059166666667,0.047361111111,0.017847222222,0.008770055316,-0.103333333333,-0.458468285043,0.601134951710,-0.039333333333,0.584670354370,-2.583333333325,-9.169365700861,30.056747585503,-1.311111111100,996.219805654801,30.056747585503,0
