caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,vetoes,overriddenVetoes
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5001,33.340,60.000,0.556,1.000,0.505,0.480,0.281,0.102,0.444,0.000,0.000,0.500,0.445,0.300,0.410,0.630,0.255,0.801,0.826,0.614,0.000,0.000,0.000,0.199,0.000,0.000,0.179,0.479,0.000,0.374,0.000,0.000,0.000,0.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1259,8.393,8.440,0.140,0.141,0.561,0.720,0.079,0.255,0.860,0.859,0.000,0.000,0.258,0.620,0.043,0.245,0.122,0.789,0.749,0.199,0.000,0.000,0.000,0.211,0.000,0.000,0.053,0.021,0.000,0.598,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3281,21.873,54.500,0.365,0.908,0.540,0.592,0.197,0.147,0.635,0.091,0.000,0.000,0.314,0.248,0.198,0.443,0.188,0.793,0.891,0.356,0.000,0.000,0.000,0.207,0.000,0.000,0.107,0.196,0.000,0.507,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6365,42.433,50.320,0.707,0.839,0.521,0.473,0.368,0.084,0.293,0.161,0.000,0.000,0.477,0.142,0.634,0.780,0.253,0.792,0.895,0.595,0.000,0.000,0.000,0.208,0.000,0.000,0.181,0.623,0.000,0.375,0.000,0.000,0.000,0.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,bicameral-majority,Bicameral simple majority,9000,60.000,849,5.660,60.000,0.094,1.000,0.605,0.689,0.057,0.282,0.906,0.000,0.000,0.000,0.000,0.737,0.026,0.206,0.192,0.807,0.336,0.345,0.000,0.000,0.000,0.193,0.000,0.000,0.062,0.019,0.000,0.613,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-polarization,High Polarization,Legislators are tightly clustered into ideological camps.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,539,3.593,60.000,0.060,1.000,0.621,0.689,0.037,0.306,0.940,0.000,0.000,0.000,0.000,0.825,0.016,0.194,0.196,0.809,0.203,0.355,0.000,0.000,0.000,0.191,0.000,0.000,0.059,0.013,0.000,0.629,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,348,2
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,simple-majority,Unicameral simple majority,9000,60.000,2600,17.333,60.000,0.289,1.000,0.598,0.638,0.173,0.224,0.711,0.000,0.000,0.000,0.000,0.392,0.119,0.340,0.212,0.828,0.731,0.399,0.000,0.000,0.000,0.172,0.000,0.000,0.086,0.135,0.000,0.560,0.000,0.000,0.000,0.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,supermajority-60,Unicameral 60 percent passage,9000,60.000,923,6.153,60.000,0.103,1.000,0.665,0.725,0.068,0.343,0.897,0.000,0.000,0.000,0.000,0.717,0.024,0.176,0.184,0.831,0.353,0.316,0.000,0.000,0.000,0.169,0.000,0.000,0.050,0.029,0.000,0.661,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass,Default pass unless 2/3 block,9000,60.000,7596,50.640,60.000,0.844,1.000,0.533,0.497,0.450,0.106,0.156,0.000,0.000,0.000,0.452,0.019,0.684,0.673,0.254,0.806,0.996,0.582,0.000,0.000,0.000,0.194,0.000,0.000,0.167,0.771,0.000,0.394,0.000,0.000,0.000,0.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8176,54.507,60.000,0.908,1.000,0.522,0.492,0.474,0.134,0.092,0.000,0.000,0.000,0.448,0.010,0.519,0.523,0.256,0.820,0.996,0.608,0.000,0.000,0.000,0.180,0.834,0.167,0.131,0.983,0.156,0.406,0.000,0.000,0.000,0.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6912,46.080,60.000,0.768,1.000,0.535,0.508,0.411,0.114,0.232,0.000,0.000,0.000,0.441,0.073,0.595,0.641,0.240,0.809,0.996,0.531,0.000,0.000,0.000,0.191,0.000,0.000,0.142,0.279,0.000,0.410,0.000,0.000,0.000,0.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7629,50.860,60.000,0.848,1.000,0.532,0.490,0.451,0.105,0.152,0.000,0.000,0.000,0.452,0.015,0.687,0.672,0.255,0.805,0.994,0.603,0.000,0.000,0.000,0.195,0.000,0.000,0.121,0.962,0.147,0.413,0.000,0.000,0.000,0.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6906,46.040,53.600,0.767,0.893,0.535,0.511,0.411,0.114,0.233,0.107,0.000,0.000,0.433,0.025,0.589,0.635,0.239,0.812,0.996,0.523,0.000,0.000,0.000,0.188,0.000,0.000,0.119,0.944,0.157,0.430,0.000,0.000,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4285,28.567,60.000,0.476,1.000,0.557,0.615,0.265,0.151,0.524,0.000,0.000,0.000,0.349,0.089,0.272,0.460,0.171,0.830,0.983,0.289,0.000,0.000,0.000,0.170,0.000,0.000,0.099,0.279,0.000,0.526,0.000,0.000,0.000,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3420,22.800,60.000,0.380,1.000,0.562,0.627,0.214,0.179,0.620,0.000,0.000,0.499,0.255,0.254,0.183,0.386,0.168,0.835,0.898,0.284,0.000,0.000,0.000,0.165,0.000,0.000,0.092,0.185,0.000,0.534,0.000,0.000,0.000,0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-law-registry,Default pass + law registry,9000,60.000,7811,52.073,60.000,0.868,1.000,0.548,0.492,0.475,0.132,0.132,0.000,0.000,0.000,0.401,0.018,0.836,0.603,0.256,0.800,0.999,0.591,0.000,0.000,0.000,0.200,0.000,0.000,0.170,0.797,0.000,0.393,0.557,0.551,5.095,0.836,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5295,35.300,60.000,0.588,1.000,0.539,0.523,0.317,0.154,0.412,0.000,0.000,0.499,0.338,0.227,0.435,0.484,0.238,0.817,0.872,0.528,0.000,0.000,0.000,0.183,0.000,0.000,0.153,0.474,0.000,0.420,0.483,0.617,5.119,0.435,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,2137,14.247,14.307,0.237,0.238,0.591,0.655,0.140,0.241,0.763,0.539,0.222,0.000,0.186,0.474,0.079,0.254,0.205,0.865,0.647,0.370,0.000,0.000,0.000,0.135,0.000,0.000,0.084,0.110,0.000,0.556,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5310,35.400,60.000,0.590,1.000,0.531,0.522,0.313,0.134,0.410,0.000,0.000,0.499,0.365,0.227,0.386,0.533,0.238,0.821,0.883,0.526,0.000,0.000,0.000,0.179,0.000,0.000,0.152,0.471,0.000,0.418,0.000,0.000,0.000,0.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2329,15.527,15.580,0.259,0.260,0.586,0.677,0.152,0.260,0.741,0.740,0.000,0.000,0.183,0.453,0.082,0.248,0.156,0.832,0.873,0.260,0.000,0.000,0.000,0.168,0.000,0.000,0.070,0.066,0.000,0.566,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4058,27.053,55.687,0.451,0.928,0.567,0.605,0.256,0.170,0.549,0.072,0.000,0.000,0.235,0.161,0.228,0.406,0.194,0.821,0.939,0.361,0.000,0.000,0.000,0.179,0.000,0.000,0.101,0.244,0.000,0.521,0.000,0.000,0.000,0.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6520,43.467,51.273,0.724,0.855,0.534,0.510,0.387,0.110,0.276,0.145,0.000,0.000,0.447,0.114,0.568,0.650,0.244,0.811,0.911,0.538,0.000,0.000,0.000,0.189,0.000,0.000,0.160,0.624,0.000,0.406,0.000,0.000,0.000,0.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,bicameral-majority,Bicameral simple majority,9000,60.000,1739,11.593,60.000,0.193,1.000,0.624,0.674,0.121,0.270,0.807,0.000,0.000,0.000,0.000,0.532,0.063,0.253,0.198,0.833,0.583,0.358,0.000,0.000,0.000,0.167,0.000,0.000,0.068,0.069,0.000,0.605,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,1085,7.233,60.000,0.121,1.000,0.640,0.695,0.077,0.300,0.879,0.000,0.000,0.000,0.000,0.695,0.036,0.231,0.189,0.827,0.379,0.329,0.000,0.000,0.000,0.173,0.000,0.000,0.060,0.040,0.000,0.630,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,601,4
high-party-loyalty,High Party Loyalty,Party pressure is strong.,simple-majority,Unicameral simple majority,9000,60.000,2273,15.153,60.000,0.253,1.000,0.596,0.639,0.151,0.243,0.747,0.000,0.000,0.000,0.000,0.460,0.094,0.293,0.215,0.828,0.666,0.404,0.000,0.000,0.000,0.172,0.000,0.000,0.086,0.112,0.000,0.559,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,supermajority-60,Unicameral 60 percent passage,9000,60.000,773,5.153,60.000,0.086,1.000,0.664,0.718,0.057,0.369,0.914,0.000,0.000,0.000,0.000,0.757,0.018,0.149,0.205,0.825,0.277,0.358,0.000,0.000,0.000,0.175,0.000,0.000,0.049,0.023,0.000,0.667,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass,Default pass unless 2/3 block,9000,60.000,7540,50.267,60.000,0.838,1.000,0.531,0.489,0.444,0.106,0.162,0.000,0.000,0.000,0.454,0.031,0.674,0.670,0.257,0.797,0.997,0.599,0.000,0.000,0.000,0.203,0.000,0.000,0.168,0.750,0.000,0.387,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-mediation,Default pass + mediated amendments,9000,60.000,8057,53.713,60.000,0.895,1.000,0.515,0.485,0.461,0.134,0.105,0.000,0.000,0.000,0.465,0.019,0.506,0.518,0.260,0.812,1.000,0.626,0.000,0.000,0.000,0.188,0.835,0.165,0.134,0.960,0.151,0.399,0.000,0.000,0.000,0.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6921,46.140,60.000,0.769,1.000,0.534,0.498,0.410,0.113,0.231,0.000,0.000,0.000,0.442,0.084,0.597,0.644,0.245,0.798,0.994,0.549,0.000,0.000,0.000,0.202,0.000,0.000,0.146,0.283,0.000,0.401,0.000,0.000,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-compensation,Default pass + compensation amendments,9000,60.000,7529,50.193,60.000,0.837,1.000,0.531,0.483,0.444,0.106,0.163,0.000,0.000,0.000,0.447,0.031,0.674,0.671,0.258,0.797,0.999,0.617,0.000,0.000,0.000,0.203,0.000,0.000,0.124,0.958,0.143,0.406,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6903,46.020,53.820,0.767,0.897,0.534,0.500,0.410,0.112,0.233,0.103,0.000,0.000,0.440,0.035,0.596,0.646,0.244,0.802,0.997,0.550,0.000,0.000,0.000,0.198,0.000,0.000,0.124,0.946,0.152,0.420,0.000,0.000,0.000,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4114,27.427,60.000,0.457,1.000,0.553,0.614,0.253,0.154,0.543,0.000,0.000,0.000,0.358,0.100,0.261,0.459,0.173,0.823,0.982,0.292,0.000,0.000,0.000,0.177,0.000,0.000,0.099,0.268,0.000,0.523,0.000,0.000,0.000,0.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3255,21.700,60.000,0.362,1.000,0.554,0.620,0.200,0.180,0.638,0.000,0.000,0.500,0.285,0.285,0.174,0.382,0.172,0.828,0.844,0.290,0.000,0.000,0.000,0.172,0.000,0.000,0.093,0.180,0.000,0.528,0.000,0.000,0.000,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-law-registry,Default pass + law registry,9000,60.000,7760,51.733,60.000,0.862,1.000,0.548,0.483,0.473,0.130,0.138,0.000,0.000,0.000,0.396,0.024,0.851,0.616,0.258,0.789,0.997,0.606,0.000,0.000,0.000,0.211,0.000,0.000,0.172,0.797,0.000,0.386,0.548,0.559,5.095,0.851,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-law-registry-challenge,Default pass + law registry + challenge,9000,60.000,5286,35.240,60.000,0.587,1.000,0.536,0.512,0.315,0.152,0.413,0.000,0.000,0.500,0.349,0.235,0.449,0.492,0.245,0.808,0.877,0.559,0.000,0.000,0.000,0.192,0.000,0.000,0.158,0.504,0.000,0.410,0.495,0.638,5.072,0.449,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1902,12.680,12.753,0.211,0.213,0.586,0.660,0.124,0.251,0.789,0.551,0.236,0.000,0.201,0.513,0.068,0.242,0.203,0.858,0.628,0.365,0.000,0.000,0.000,0.142,0.000,0.000,0.081,0.090,0.000,0.558,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5188,34.587,60.000,0.576,1.000,0.525,0.512,0.303,0.135,0.424,0.000,0.000,0.500,0.378,0.249,0.378,0.530,0.244,0.812,0.853,0.554,0.000,0.000,0.000,0.188,0.000,0.000,0.158,0.491,0.000,0.407,0.000,0.000,0.000,0.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2235,14.900,15.007,0.248,0.250,0.580,0.676,0.144,0.262,0.752,0.750,0.000,0.000,0.217,0.462,0.076,0.236,0.163,0.826,0.844,0.272,0.000,0.000,0.000,0.174,0.000,0.000,0.072,0.070,0.000,0.563,0.000,0.000,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3833,25.553,55.933,0.426,0.932,0.560,0.601,0.239,0.177,0.574,0.067,0.001,0.000,0.256,0.189,0.213,0.398,0.196,0.807,0.902,0.368,0.000,0.000,0.000,0.193,0.000,0.000,0.101,0.223,0.000,0.515,0.000,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-earned-credits,Default pass + earned proposal credits,9000,60.000,6462,43.080,51.087,0.718,0.851,0.532,0.498,0.382,0.110,0.282,0.149,0.000,0.000,0.444,0.133,0.564,0.652,0.250,0.800,0.899,0.568,0.000,0.000,0.000,0.200,0.000,0.000,0.163,0.616,0.000,0.396,0.000,0.000,0.000,0.564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,bicameral-majority,Bicameral simple majority,9000,60.000,1535,10.233,60.000,0.171,1.000,0.623,0.665,0.106,0.286,0.829,0.000,0.000,0.000,0.000,0.591,0.051,0.230,0.208,0.828,0.492,0.380,0.000,0.000,0.000,0.172,0.000,0.000,0.073,0.070,0.000,0.599,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,presidential-veto,Bicameral majority + presidential veto,9000,60.000,964,6.427,60.000,0.107,1.000,0.639,0.686,0.068,0.323,0.893,0.000,0.000,0.000,0.000,0.723,0.029,0.199,0.209,0.826,0.311,0.378,0.000,0.000,0.000,0.174,0.000,0.000,0.064,0.036,0.000,0.627,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,502,2
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,1970,13.133,60.000,0.219,1.000,0.580,0.654,0.127,0.244,0.781,0.000,0.000,0.000,0.000,0.509,0.079,0.289,0.218,0.812,0.578,0.409,0.000,0.000,0.000,0.188,0.000,0.000,0.079,0.092,0.000,0.573,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,530,3.533,60.000,0.059,1.000,0.652,0.730,0.038,0.372,0.941,0.000,0.000,0.000,0.000,0.830,0.011,0.143,0.225,0.790,0.182,0.398,0.000,0.000,0.000,0.210,0.000,0.000,0.047,0.018,0.000,0.682,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7439,49.593,60.000,0.827,1.000,0.521,0.496,0.430,0.104,0.173,0.000,0.000,0.000,0.481,0.028,0.665,0.671,0.258,0.800,0.992,0.597,0.000,0.000,0.000,0.200,0.000,0.000,0.165,0.740,0.000,0.394,0.000,0.000,0.000,0.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-mediation,Default pass + mediated amendments,9000,60.000,7825,52.167,60.000,0.869,1.000,0.505,0.495,0.439,0.131,0.131,0.000,0.000,0.000,0.506,0.023,0.492,0.519,0.260,0.814,0.990,0.620,0.000,0.000,0.000,0.186,0.831,0.162,0.129,0.932,0.150,0.407,0.000,0.000,0.000,0.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-harm-threshold,Default pass + harm-weighted threshold,9000,60.000,6815,45.433,60.000,0.757,1.000,0.522,0.507,0.395,0.110,0.243,0.000,0.000,0.000,0.477,0.079,0.581,0.641,0.245,0.803,0.996,0.547,0.000,0.000,0.000,0.197,0.000,0.000,0.140,0.267,0.000,0.410,0.000,0.000,0.000,0.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-compensation,Default pass + compensation amendments,9000,60.000,7437,49.580,60.000,0.826,1.000,0.520,0.491,0.430,0.104,0.174,0.000,0.000,0.000,0.488,0.032,0.663,0.670,0.258,0.801,0.993,0.613,0.000,0.000,0.000,0.199,0.000,0.000,0.121,0.900,0.141,0.412,0.000,0.000,0.000,0.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-affected-consent,Default pass + affected-group consent,9000,60.000,6851,45.673,53.847,0.761,0.897,0.522,0.508,0.397,0.109,0.239,0.103,0.000,0.000,0.476,0.030,0.585,0.642,0.245,0.803,0.994,0.550,0.000,0.000,0.000,0.197,0.000,0.000,0.120,0.929,0.151,0.428,0.000,0.000,0.000,0.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
