adversaryId,attackFamily,caseKey,baselineScenario,attackedScenario,mechanismFamily,budgetUnit,budgetValue,informationLevel,runs,legislators,baseBillsPerRun,traceRows,attackSuccessRate,capacitySaturationRate,overflowFallbackRate,meanQueueOverflowAdded,medianQueueOverflowAdded,worstQueueOverflowAdded,meanReviewCoverageLoss,riskControlFailureAddedRate,highBenefitBlockAddedRate,meanRiskControlDegradationAdded,medianRiskControlDegradationAdded,worstRiskControlDegradationAdded,meanAdministrativeBurdenAdded,worstAdministrativeBurdenAdded,recoveryRate,meanRecoveryCycles,worstRecoveryCycles,recoveryStatus,traceArtifact,claimBoundary
"A7","administrative_overload_coalition","administrative-overload-coalition","portfolio-hybrid-capacity-baseline","portfolio-hybrid-a7-administrative-overload","portfolio_hybrid_administrative_review_capacity","coalition_demand_units",1,"medium",5,101,60,300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103333,0.000000,0.056978,0.000000,0.679498,1.440899,1.605219,0.000000,0.000000,0.000000,"not_needed","reports/adversarial-failure-traces-a7.jsonl","A7 executable pilot only. Rows pair the same generated worlds and target bill ids under a portfolio-hybrid safeguard path with a shared synthetic review-capacity budget. The attack injects fixed-budget proposal, objection, harm-claim, panel-noise, camouflage, and review demand before each target; overflow uses an explicitly traced ordinary-majority fallback. Capacity, backlog, and recovery-cycle values are modeling assumptions, not empirical agency or congressional staffing estimates, not a full A1-A9 sweep, and not evidence for real-world institutional ranking."
"A7","administrative_overload_coalition","administrative-overload-coalition","portfolio-hybrid-capacity-baseline","portfolio-hybrid-a7-administrative-overload","portfolio_hybrid_administrative_review_capacity","coalition_demand_units",3,"medium",5,101,60,300,0.900000,0.900000,0.900000,55.392262,54.753971,122.683099,0.898255,0.393333,0.000000,0.204513,0.000000,0.669480,10.097202,16.883816,1.000000,38.000000,38.000000,"recovered_after_attack_window","reports/adversarial-failure-traces-a7.jsonl","A7 executable pilot only. Rows pair the same generated worlds and target bill ids under a portfolio-hybrid safeguard path with a shared synthetic review-capacity budget. The attack injects fixed-budget proposal, objection, harm-claim, panel-noise, camouflage, and review demand before each target; overflow uses an explicitly traced ordinary-majority fallback. Capacity, backlog, and recovery-cycle values are modeling assumptions, not empirical agency or congressional staffing estimates, not a full A1-A9 sweep, and not evidence for real-world institutional ranking."
"A7","administrative_overload_coalition","administrative-overload-coalition","portfolio-hybrid-capacity-baseline","portfolio-hybrid-a7-administrative-overload","portfolio_hybrid_administrative_review_capacity","coalition_demand_units",6,"medium",5,101,60,300,0.966667,0.966667,0.966667,185.151670,185.014224,378.697017,0.966667,0.420000,0.000000,0.214962,0.000000,0.669480,27.368182,46.774498,1.000000,109.000000,109.000000,"recovered_after_attack_window","reports/adversarial-failure-traces-a7.jsonl","A7 executable pilot only. Rows pair the same generated worlds and target bill ids under a portfolio-hybrid safeguard path with a shared synthetic review-capacity budget. The attack injects fixed-budget proposal, objection, harm-claim, panel-noise, camouflage, and review demand before each target; overflow uses an explicitly traced ordinary-majority fallback. Capacity, backlog, and recovery-cycle values are modeling assumptions, not empirical agency or congressional staffing estimates, not a full A1-A9 sweep, and not evidence for real-world institutional ranking."
"A7","administrative_overload_coalition","administrative-overload-coalition","portfolio-hybrid-capacity-baseline","portfolio-hybrid-a7-administrative-overload","portfolio_hybrid_administrative_review_capacity","coalition_demand_units",1,"high",5,101,60,300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130000,0.000000,0.072027,0.000000,0.679498,1.700516,1.858693,0.000000,0.000000,0.000000,"not_needed","reports/adversarial-failure-traces-a7.jsonl","A7 executable pilot only. Rows pair the same generated worlds and target bill ids under a portfolio-hybrid safeguard path with a shared synthetic review-capacity budget. The attack injects fixed-budget proposal, objection, harm-claim, panel-noise, camouflage, and review demand before each target; overflow uses an explicitly traced ordinary-majority fallback. Capacity, backlog, and recovery-cycle values are modeling assumptions, not empirical agency or congressional staffing estimates, not a full A1-A9 sweep, and not evidence for real-world institutional ranking."
"A7","administrative_overload_coalition","administrative-overload-coalition","portfolio-hybrid-capacity-baseline","portfolio-hybrid-a7-administrative-overload","portfolio_hybrid_administrative_review_capacity","coalition_demand_units",3,"high",5,101,60,300,0.933333,0.933333,0.930000,78.665828,78.227475,168.799979,0.925114,0.410000,0.000000,0.215172,0.000000,0.669480,13.202838,22.268673,1.000000,51.000000,51.000000,"recovered_after_attack_window","reports/adversarial-failure-traces-a7.jsonl","A7 executable pilot only. Rows pair the same generated worlds and target bill ids under a portfolio-hybrid safeguard path with a shared synthetic review-capacity budget. The attack injects fixed-budget proposal, objection, harm-claim, panel-noise, camouflage, and review demand before each target; overflow uses an explicitly traced ordinary-majority fallback. Capacity, backlog, and recovery-cycle values are modeling assumptions, not empirical agency or congressional staffing estimates, not a full A1-A9 sweep, and not evidence for real-world institutional ranking."
"A7","administrative_overload_coalition","administrative-overload-coalition","portfolio-hybrid-capacity-baseline","portfolio-hybrid-a7-administrative-overload","portfolio_hybrid_administrative_review_capacity","coalition_demand_units",6,"high",5,101,60,300,0.983333,0.983333,0.983333,232.582728,232.495803,472.092191,0.983333,0.420000,0.000000,0.215384,0.000000,0.669480,33.673276,57.671256,1.000000,135.000000,135.000000,"recovered_after_attack_window","reports/adversarial-failure-traces-a7.jsonl","A7 executable pilot only. Rows pair the same generated worlds and target bill ids under a portfolio-hybrid safeguard path with a shared synthetic review-capacity budget. The attack injects fixed-budget proposal, objection, harm-claim, panel-noise, camouflage, and review demand before each target; overflow uses an explicitly traced ordinary-majority fallback. Capacity, backlog, and recovery-cycle values are modeling assumptions, not empirical agency or congressional staffing estimates, not a full A1-A9 sweep, and not evidence for real-world institutional ranking."
